Player Name,birth,nation,Season,Team,Tournament,Apps,Mins,Goals,Assists,Yellow,Red,Goals/90min,Assists/90min,SpG,PS%,AerialWon,MotM,Rating,Tackles,Interceptions,Fouls,OffsidesWon,Clear,HasBeenDribbled,Blocks,KeyPasses,Dribbles,Fouled,Dispossessed,BadControl,As Sub,nom_x,Player_Name,Team_,Tournament_,id
David Abraham,1986-07-15,Germany,2012/2013,Getafe,SLL,9,771,0,0,1,0,0.0,0.0,0.6,75.8,2.4,0,6.76,1.6,1.8,0.6,0.7,7.2,0.8,0.4,0.0,0.0,0.7,0.2,0.1,0,abraham,david abraham,getafe,sll,160741
David Abraham,1986-07-15,Germany,2012/2013,Hoffenheim,GB,12,1024,0,0,1,0,0.0,0.0,0.4,76.5,3.5,0,7.04,1.6,2.7,1.3,0.8,6.5,0.7,0.7,0.3,0.3,1.1,0.1,0.3,0,abraham,david abraham,hoffenheim,gb,160741
David Abraham,1986-07-15,Germany,2011/2012,FC Basel 1893,UCL,8,720,0,0,1,0,0.0,0.0,0.0,84.7,1.5,0,6.77,2.1,1.3,0.4,0.4,10.1,0.0,0.8,0.5,0.0,0.3,0.5,0.6,0,abraham,david abraham,fc basel 1893,ucl,160741
David Abraham,1986-07-15,Germany,2010/2011,FC Basel 1893,UCL,6,540,0,0,0,0,0.0,0.0,0.7,87.1,1.2,1,6.9,1.7,2.8,1.5,1.7,6.8,0.2,0.8,0.0,0.5,0.5,0.3,0.5,0,abraham,david abraham,fc basel 1893,ucl,160741
Karim Onisiwo,1992-03-17,Germany,2020/2021,Mainz,GB,3,288,0,0,0,0,0.0,0.0,1.3,60.7,1.5,0,6.19,2.3,0.0,0.0,0.0,1.0,0.3,0.0,0.3,1.0,0.3,1.8,2.0,1,onisiwo,karim onisiwo,mainz,gb,229071
Karim Onisiwo,1992-03-17,Germany,2020/2021,Austria,UNL,1,117,1,0,0,0,0.77,0.0,1.0,86.4,1.0,0,6.78,0.5,0.0,1.5,0.0,0.0,0.0,0.0,1.5,1.0,2.5,1.5,2.5,1,onisiwo,karim onisiwo,austria,unl,229071
Karim Onisiwo,1992-03-17,Germany,2019/2020,Mainz,GB,16,1726,4,6,3,0,0.21,0.31,1.3,64.1,1.8,2,6.79,0.8,0.2,1.1,0.0,0.3,0.3,0.1,1.0,1.4,1.7,1.4,2.5,16,onisiwo,karim onisiwo,mainz,gb,229071
Karim Onisiwo,1992-03-17,Germany,2018/2019,Mainz,GB,11,1153,7,3,2,0,0.55,0.23,1.5,62.6,1.7,2,6.81,0.9,0.3,0.8,0.0,0.3,0.3,0.1,0.8,0.6,1.3,0.7,1.6,15,onisiwo,karim onisiwo,mainz,gb,229071
Karim Onisiwo,1992-03-17,Germany,2017/2018,Mainz,GB,2,250,0,0,0,0,0.0,0.0,0.3,67.1,0.9,0,6.31,0.9,0.1,1.1,0.0,0.9,0.5,0.0,0.4,1.0,1.3,1.1,1.0,6,onisiwo,karim onisiwo,mainz,gb,229071
Karim Onisiwo,1992-03-17,Germany,2016/2017,Mainz,GB,10,912,1,0,4,0,0.1,0.0,0.9,63.3,1.4,0,6.42,1.3,0.9,1.3,0.0,0.4,1.1,0.2,0.4,1.1,1.6,1.8,1.6,6,onisiwo,karim onisiwo,mainz,gb,229071
Karim Onisiwo,1992-03-17,Germany,2016/2017,Mainz,UEL,3,260,0,0,1,0,0.0,0.0,3.0,69.9,1.3,0,6.81,2.0,3.3,1.0,0.0,0.7,0.0,0.0,0.7,1.3,2.0,2.0,2.3,0,onisiwo,karim onisiwo,mainz,uel,229071
Karim Onisiwo,1992-03-17,Germany,2015/2016,Mainz,GB,3,331,1,1,1,0,0.27,0.27,1.2,62.5,0.6,1,6.73,2.0,0.4,1.0,0.0,0.2,0.6,0.0,0.6,0.8,1.0,0.6,1.1,6,onisiwo,karim onisiwo,mainz,gb,229071
Almamy Toure,1996-04-28,Germany,2020/2021,Eintracht Frankfurt,GB,3,246,0,0,1,0,0.0,0.0,1.7,66.7,2.3,0,7.07,1.7,0.3,2.0,0.3,1.7,0.3,0.3,1.0,2.3,0.0,0.7,3.3,0,toure,almamy toure,eintracht frankfurt,gb,227873
Almamy Toure,1996-04-28,Germany,2019/2020,Eintracht Frankfurt,GB,18,1495,1,3,2,0,0.06,0.18,0.8,71.7,2.3,0,6.9,1.7,1.2,0.9,0.2,2.4,0.6,0.4,1.2,1.3,0.3,0.4,1.1,1,toure,almamy toure,eintracht frankfurt,gb,227873
Almamy Toure,1996-04-28,Germany,2019/2020,Eintracht Frankfurt,UEL,4,360,0,1,1,0,0.0,0.25,1.5,64.7,3.8,0,6.98,2.3,1.5,0.3,0.0,1.0,1.8,0.0,0.5,1.3,0.3,1.0,2.0,0,toure,almamy toure,eintracht frankfurt,uel,227873
Almamy Toure,1996-04-28,Germany,2018/2019,Eintracht Frankfurt,GB,6,520,0,0,0,0,0.0,0.0,0.3,73.3,2.1,0,7.03,2.6,1.3,0.7,0.9,3.4,0.4,0.1,0.1,1.6,0.1,0.0,0.3,1,toure,almamy toure,eintracht frankfurt,gb,227873
Almamy Toure,1996-04-28,Germany,2018/2019,Monaco,UCL,0,14,0,0,0,0,0.0,0.0,0.0,80.0,3.0,0,6.82,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,toure,almamy toure,monaco,ucl,227873
Almamy Toure,1996-04-28,Germany,2018/2019,Monaco,FL1,4,347,0,0,0,0,0.0,0.0,0.5,85.7,2.8,0,7.1,3.3,2.8,1.3,0.3,2.5,1.8,0.3,0.5,0.8,0.5,1.0,1.3,0,toure,almamy toure,monaco,fl1,227873
Almamy Toure,1996-04-28,Germany,2017/2018,Monaco,UCL,3,270,0,0,0,0,0.0,0.0,0.3,69.7,2.7,0,6.59,2.3,1.0,2.7,1.3,2.7,0.0,0.3,1.3,0.7,0.0,0.7,2.7,0,toure,almamy toure,monaco,ucl,227873
Almamy Toure,1996-04-28,Germany,2017/2018,Monaco,FL1,13,1242,1,6,3,0,0.07,0.43,0.4,73.5,1.6,1,6.94,2.6,1.1,1.4,0.3,2.6,0.6,0.1,0.9,0.7,0.2,0.6,0.9,7,toure,almamy toure,monaco,fl1,227873
Almamy Toure,1996-04-28,Germany,2016/2017,Monaco,UCL,3,299,0,0,0,0,0.0,0.0,0.4,73.1,1.4,0,6.8,2.6,1.2,0.8,0.6,3.6,0.4,0.0,0.8,0.0,0.8,0.2,0.8,2,toure,almamy toure,monaco,ucl,227873
Almamy Toure,1996-04-28,Germany,2016/2017,Monaco,FL1,12,1082,0,5,0,0,0.0,0.42,0.4,79.3,2.1,0,7.29,1.8,1.0,0.9,0.1,2.6,0.3,0.3,1.1,0.9,0.3,0.6,1.0,3,toure,almamy toure,monaco,fl1,227873
Almamy Toure,1996-04-28,Germany,2015/2016,Monaco,UEL,1,151,0,0,0,0,0.0,0.0,1.0,82.9,1.5,0,6.73,2.5,3.0,0.0,0.0,1.5,0.5,0.5,0.0,0.0,0.5,1.0,3.0,1,toure,almamy toure,monaco,uel,227873
Almamy Toure,1996-04-28,Germany,2015/2016,Monaco,FL1,9,760,3,2,3,0,0.36,0.24,1.0,75.5,2.3,0,7.35,1.9,2.4,1.3,0.3,3.6,0.5,0.1,0.7,0.7,0.7,1.0,0.8,1,toure,almamy toure,monaco,fl1,227873
Almamy Toure,1996-04-28,Germany,2014/2015,Monaco,UCL,1,90,0,0,0,0,0.0,0.0,0.0,80.0,2.0,0,7.16,2.0,3.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0,toure,almamy toure,monaco,ucl,227873
Almamy Toure,1996-04-28,Germany,2014/2015,Monaco,FL1,4,375,1,0,0,0,0.24,0.0,0.4,83.5,0.6,0,7.21,2.0,2.2,0.4,0.6,1.4,0.8,0.4,0.4,1.0,0.2,0.8,1.2,1,toure,almamy toure,monaco,fl1,227873
Djibril Sow,1997-02-06,Germany,2020/2021,Eintracht Frankfurt,GB,0,5,0,0,0,0,0.0,0.0,0.0,100.0,0.0,0,6.08,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,sow,djibril sow,eintracht frankfurt,gb,229752
Djibril Sow,1997-02-06,Germany,2020/2021,Switzerland,UNL,3,246,0,0,0,0,0.0,0.0,0.5,91.9,0.0,0,6.24,1.0,0.8,1.3,0.0,0.0,1.8,0.3,1.3,0.3,0.3,0.8,1.3,1,sow,djibril sow,switzerland,unl,229752
Djibril Sow,1997-02-06,Germany,2019/2020,Eintracht Frankfurt,GB,18,1740,1,3,2,0,0.05,0.16,0.8,83.3,0.7,0,6.62,1.9,1.0,1.3,0.0,0.3,1.1,0.1,0.9,0.2,1.4,0.4,1.2,11,sow,djibril sow,eintracht frankfurt,gb,229752
Djibril Sow,1997-02-06,Germany,2019/2020,Eintracht Frankfurt,UEL,9,766,0,2,3,0,0.0,0.23,0.6,81.6,0.4,1,6.8,3.2,1.6,2.7,0.0,0.3,1.2,0.0,1.3,1.0,0.6,0.7,1.2,0,sow,djibril sow,eintracht frankfurt,uel,229752
Djibril Sow,1997-02-06,Germany,2018/2019,Young Boys,UCL,6,509,0,0,0,0,0.0,0.0,0.8,87.7,0.5,0,6.59,2.0,1.5,1.2,0.2,1.7,0.7,0.3,1.0,0.2,1.7,0.0,1.3,0,sow,djibril sow,young boys,ucl,229752
Djibril Sow,1997-02-06,Germany,2018/2019,Switzerland,UNL,0,11,0,0,0,0,0.0,0.0,0.0,100.0,0.0,0,6.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,sow,djibril sow,switzerland,unl,229752
Djibril Sow,1997-02-06,Germany,2017/2018,Young Boys,UEL,4,346,0,0,1,0,0.0,0.0,1.5,80.7,1.0,0,6.62,1.5,1.3,1.5,0.0,0.8,0.5,0.0,1.0,0.8,0.8,0.5,1.3,0,sow,djibril sow,young boys,uel,229752
Djibril Sow,1997-02-06,Germany,2016/2017,Borussia M.Gladbach,GB,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,sow,djibril sow,borussia m.gladbach,gb,229752
Aymen Barkok,1998-05-21,Germany,2020/2021,Eintracht Frankfurt,GB,0,57,0,0,1,0,0.0,0.0,0.8,84.4,0.3,0,6.22,0.3,0.3,0.3,0.0,0.0,0.3,0.3,1.0,0.0,0.3,0.8,1.0,4,barkok,aymen barkok,eintracht frankfurt,gb,236624
Aymen Barkok,1998-05-21,Germany,2019/2020,Fortuna Duesseldorf,GB,1,78,0,0,0,0,0.0,0.0,0.0,58.6,0.3,0,6.02,0.3,1.0,0.0,0.0,0.3,0.7,0.0,0.0,0.0,0.0,0.0,1.0,2,barkok,aymen barkok,fortuna duesseldorf,gb,236624
Aymen Barkok,1998-05-21,Germany,2018/2019,Fortuna Duesseldorf,GB,4,507,0,0,0,0,0.0,0.0,0.4,75.9,1.0,0,6.23,1.1,0.3,0.8,0.0,0.3,1.3,0.1,0.3,0.6,0.0,0.8,0.8,8,barkok,aymen barkok,fortuna duesseldorf,gb,236624
Aymen Barkok,1998-05-21,Germany,2017/2018,Eintracht Frankfurt,GB,2,311,0,1,1,0,0.0,0.29,0.3,74.8,0.4,0,6.35,1.2,0.2,0.7,0.0,0.3,0.2,0.2,0.8,0.4,0.2,0.8,1.0,7,barkok,aymen barkok,eintracht frankfurt,gb,236624
Aymen Barkok,1998-05-21,Germany,2016/2017,Eintracht Frankfurt,GB,6,653,2,2,1,0,0.28,0.28,0.4,70.2,0.6,0,6.65,1.4,1.1,1.5,0.0,0.2,0.4,0.0,0.5,1.4,0.2,0.5,0.8,12,barkok,aymen barkok,eintracht frankfurt,gb,236624
Bas Dost,1989-05-31,Germany,2020/2021,Eintracht Frankfurt,GB,4,326,2,2,1,0,0.55,0.55,2.0,68.2,7.8,3,7.99,0.5,0.3,1.8,0.0,1.0,0.0,0.0,2.0,0.0,1.0,1.3,0.5,0,dost,bas dost,eintracht frankfurt,gb,189068
Bas Dost,1989-05-31,Germany,2019/2020,Sporting,PLN,0,17,0,0,0,0,0.0,0.0,0.0,50.0,1.0,0,6.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,dost,bas dost,sporting,pln,189068
Bas Dost,1989-05-31,Germany,2019/2020,Eintracht Frankfurt,GB,16,1477,8,2,2,0,0.49,0.12,1.3,59.2,5.4,2,7.06,0.5,0.2,0.7,0.0,0.9,0.2,0.1,0.8,0.1,0.5,0.2,0.8,8,dost,bas dost,eintracht frankfurt,gb,189068
Bas Dost,1989-05-31,Germany,2019/2020,Eintracht Frankfurt,UEL,2,195,0,0,0,0,0.0,0.0,1.3,66.7,4.3,0,6.33,0.8,0.3,0.3,0.0,0.0,0.0,0.3,0.3,0.0,0.3,0.3,0.5,2,dost,bas dost,eintracht frankfurt,uel,189068
Bas Dost,1989-05-31,Germany,2018/2019,Sporting,PLN,18,1586,15,0,2,0,0.85,0.0,2.6,65.3,4.0,4,7.28,0.2,0.1,1.0,0.0,0.8,0.3,0.1,0.6,0.0,0.8,0.4,0.7,4,dost,bas dost,sporting,pln,189068
Bas Dost,1989-05-31,Germany,2018/2019,Sporting,UEL,3,272,1,0,0,0,0.33,0.0,0.8,60.7,4.5,0,6.92,0.3,0.5,1.0,0.0,0.8,1.0,0.0,0.8,0.3,0.3,0.0,0.8,1,dost,bas dost,sporting,uel,189068
Bas Dost,1989-05-31,Germany,2017/2018,Sporting,PLN,29,2591,27,3,2,0,0.94,0.1,2.2,64.6,4.7,7,7.61,0.2,0.2,0.6,0.0,1.0,0.4,0.0,1.0,0.1,0.9,0.2,1.0,1,dost,bas dost,sporting,pln,189068
Bas Dost,1989-05-31,Germany,2017/2018,Sporting,UEL,3,300,1,1,2,0,0.3,0.3,2.0,67.5,6.0,0,7.08,0.3,0.0,1.0,0.0,1.7,0.7,0.0,1.3,0.0,0.3,0.0,1.0,0,dost,bas dost,sporting,uel,189068
Bas Dost,1989-05-31,Germany,2017/2018,Sporting,UCL,3,379,2,0,1,0,0.47,0.0,1.3,64.8,4.7,1,6.84,0.5,0.2,0.7,0.0,0.5,0.0,0.0,0.8,0.2,0.8,0.5,1.0,3,dost,bas dost,sporting,ucl,189068
Bas Dost,1989-05-31,Germany,2016/2017,Sporting,PLN,30,2710,34,4,4,0,1.13,0.13,2.8,68.1,3.5,11,7.73,0.6,0.1,0.9,0.0,0.7,0.2,0.1,0.7,0.1,1.0,0.5,1.3,1,dost,bas dost,sporting,pln,189068
Bas Dost,1989-05-31,Germany,2016/2017,Wolfsburg,GB,1,81,0,1,0,0,0.0,1.11,0.0,48.3,4.0,0,6.88,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,dost,bas dost,wolfsburg,gb,189068
Bas Dost,1989-05-31,Germany,2016/2017,Sporting,UCL,5,481,1,0,0,0,0.19,0.0,2.0,67.3,5.2,1,6.74,1.2,0.2,1.3,0.0,0.3,0.2,0.2,0.8,0.0,0.2,1.2,1.8,1,dost,bas dost,sporting,ucl,189068
Bas Dost,1989-05-31,Germany,2015/2016,Wolfsburg,GB,14,1368,8,2,0,0,0.53,0.13,1.8,75.9,3.1,0,6.81,0.1,0.1,0.7,0.0,0.7,0.2,0.0,0.6,0.2,0.4,0.4,0.8,8,dost,bas dost,wolfsburg,gb,189068
Bas Dost,1989-05-31,Germany,2015/2016,Wolfsburg,UCL,5,371,1,0,0,0,0.24,0.0,1.5,67.3,2.0,0,6.59,0.3,0.2,0.3,0.0,1.2,0.2,0.0,0.7,0.0,0.5,0.2,0.7,1,dost,bas dost,wolfsburg,ucl,189068
Bas Dost,1989-05-31,Germany,2014/2015,Wolfsburg,GB,17,1530,16,4,1,0,0.94,0.24,2.0,64.9,4.3,2,7.59,0.6,0.1,1.0,0.0,1.1,0.5,0.1,0.7,0.2,0.9,0.2,0.7,4,dost,bas dost,wolfsburg,gb,189068
Bas Dost,1989-05-31,Germany,2014/2015,Wolfsburg,UEL,6,514,2,0,0,0,0.35,0.0,1.2,61.7,4.2,1,6.91,0.3,0.6,0.7,0.0,1.0,0.4,0.1,0.3,0.2,0.7,0.4,0.6,3,dost,bas dost,wolfsburg,uel,189068
Bas Dost,1989-05-31,Germany,2013/2014,Wolfsburg,GB,6,602,4,0,0,0,0.6,0.0,0.7,66.1,3.2,0,6.63,0.2,0.0,0.9,0.0,0.8,0.2,0.0,0.5,0.2,0.5,0.7,0.8,7,dost,bas dost,wolfsburg,gb,189068
Bas Dost,1989-05-31,Germany,2012/2013,Wolfsburg,GB,20,2004,8,1,1,0,0.36,0.04,1.7,66.4,2.8,0,6.71,0.5,0.1,1.2,0.0,0.6,0.4,0.1,0.5,0.1,0.7,0.5,0.9,8,dost,bas dost,wolfsburg,gb,189068
Daichi Kamada,1996-08-05,Germany,2020/2021,Eintracht Frankfurt,GB,4,355,1,2,1,0,0.25,0.51,1.3,77.1,0.5,0,7.45,2.5,0.3,1.8,0.0,0.0,1.3,0.0,3.8,1.3,2.0,1.8,3.8,0,kamada,daichi kamada,eintracht frankfurt,gb,232730
Daichi Kamada,1996-08-05,Germany,2019/2020,Eintracht Frankfurt,GB,22,1973,2,4,5,0,0.09,0.18,1.6,79.7,0.4,0,6.71,1.0,0.4,1.0,0.0,0.2,1.2,0.0,1.3,1.4,1.4,1.3,2.1,6,kamada,daichi kamada,eintracht frankfurt,gb,232730
Daichi Kamada,1996-08-05,Germany,2019/2020,Eintracht Frankfurt,UEL,8,739,6,2,2,0,0.73,0.24,1.1,75.1,0.3,3,7.08,1.2,0.2,1.4,0.0,0.3,1.1,0.2,1.7,1.0,1.2,1.9,2.2,2,kamada,daichi kamada,eintracht frankfurt,uel,232730
Daichi Kamada,1996-08-05,Germany,2017/2018,Eintracht Frankfurt,GB,2,145,0,0,0,0,0.0,0.0,0.7,87.1,0.7,0,6.19,0.3,0.3,0.7,0.0,0.0,0.0,0.0,0.3,1.0,0.7,1.0,0.3,1,kamada,daichi kamada,eintracht frankfurt,gb,232730
Stefan Ilsanker,1989-05-18,Germany,2020/2021,Eintracht Frankfurt,GB,3,284,0,0,1,0,0.0,0.0,0.8,74.0,1.5,0,6.48,1.5,0.8,2.5,0.0,0.5,0.5,0.3,0.3,0.3,0.5,0.3,1.0,1,ilsanker,stefan ilsanker,eintracht frankfurt,gb,194665
Stefan Ilsanker,1989-05-18,Germany,2020/2021,Austria,UNL,3,270,0,0,0,0,0.0,0.0,1.0,81.1,1.3,0,7.14,3.7,1.3,0.3,0.7,1.7,1.0,0.3,1.3,0.0,1.3,0.3,1.0,0,ilsanker,stefan ilsanker,austria,unl,194665
Stefan Ilsanker,1989-05-18,Germany,2019/2020,RBL,GB,5,418,0,0,2,0,0.0,0.0,1.0,88.9,2.2,0,6.66,0.5,1.2,0.7,0.8,3.5,0.5,0.5,0.2,0.2,0.3,0.2,0.0,1,ilsanker,stefan ilsanker,rbl,gb,194665
Stefan Ilsanker,1989-05-18,Germany,2019/2020,Eintracht Frankfurt,GB,9,838,2,1,4,0,0.21,0.11,0.5,80.3,2.2,0,6.74,1.9,1.6,1.3,0.3,2.1,1.1,0.1,0.5,0.3,0.8,0.3,0.7,3,ilsanker,stefan ilsanker,eintracht frankfurt,gb,194665
Stefan Ilsanker,1989-05-18,Germany,2019/2020,Eintracht Frankfurt,UEL,2,215,0,0,1,0,0.0,0.0,0.5,74.2,1.5,0,6.58,1.8,0.8,1.8,0.3,1.5,0.3,0.5,0.0,0.5,0.0,0.0,0.5,2,ilsanker,stefan ilsanker,eintracht frankfurt,uel,194665
Stefan Ilsanker,1989-05-18,Germany,2018/2019,RBL,GB,10,928,0,0,5,1,0.0,0.0,0.2,78.6,1.9,0,6.44,1.4,0.9,1.1,0.5,2.3,0.5,0.1,0.2,0.1,0.5,0.1,0.4,9,ilsanker,stefan ilsanker,rbl,gb,194665
Stefan Ilsanker,1989-05-18,Germany,2018/2019,RBL,UEL,5,435,0,0,2,0,0.0,0.0,0.5,77.6,1.7,0,6.28,1.3,1.3,1.7,0.5,1.5,1.2,0.3,0.5,0.0,0.2,0.5,0.5,1,ilsanker,stefan ilsanker,rbl,uel,194665
Stefan Ilsanker,1989-05-18,Germany,2018/2019,Austria,UNL,3,222,0,0,0,0,0.0,0.0,0.0,77.8,2.7,0,6.86,2.7,1.3,2.3,0.0,3.3,1.3,0.3,0.3,0.0,1.0,0.0,1.0,0,ilsanker,stefan ilsanker,austria,unl,194665
Stefan Ilsanker,1989-05-18,Germany,2017/2018,RBL,GB,14,1287,0,1,2,1,0.0,0.07,0.2,84.1,1.7,1,6.55,1.8,1.2,1.5,0.5,2.6,0.8,0.5,0.4,0.2,0.6,0.2,0.5,7,ilsanker,stefan ilsanker,rbl,gb,194665
Stefan Ilsanker,1989-05-18,Germany,2017/2018,RBL,UEL,1,110,0,0,0,0,0.0,0.0,0.0,84.4,0.7,0,5.81,0.0,0.7,0.0,0.0,1.7,0.3,0.0,0.3,0.0,0.7,0.0,0.0,2,ilsanker,stefan ilsanker,rbl,uel,194665
Stefan Ilsanker,1989-05-18,Germany,2017/2018,RBL,UCL,3,262,0,0,0,1,0.0,0.0,1.3,76.7,1.3,0,6.72,4.0,2.0,2.3,0.7,5.3,0.3,0.3,0.3,0.7,1.7,0.0,1.0,0,ilsanker,stefan ilsanker,rbl,ucl,194665
Stefan Ilsanker,1989-05-18,Germany,2016/2017,RBL,GB,29,2644,0,0,8,0,0.0,0.0,0.3,78.2,2.7,0,7.06,2.8,2.8,1.4,0.5,2.9,1.1,0.4,0.3,0.2,0.8,0.2,0.6,4,ilsanker,stefan ilsanker,rbl,gb,194665
Stefan Ilsanker,1989-05-18,Germany,2015/2016,RBL,GB2,24,2074,1,1,10,0,0.04,0.04,0.6,76.9,4.4,5,7.44,4.0,2.8,2.0,0.0,3.1,1.4,0.3,0.4,0.6,1.0,0.2,1.1,2,ilsanker,stefan ilsanker,rbl,gb2,194665
Stefan Ilsanker,1989-05-18,Germany,2014/2015,Salzburg,UEL,6,540,0,1,3,0,0.0,0.17,0.7,73.8,2.7,0,7.31,3.8,2.7,1.8,0.0,2.0,2.7,0.0,0.7,0.8,0.5,0.3,0.5,0,ilsanker,stefan ilsanker,salzburg,uel,194665
Stefan Ilsanker,1989-05-18,Germany,2016,Austria,UEC,2,133,0,0,0,0,0.0,0.0,0.5,79.0,0.5,0,6.87,2.5,1.0,1.0,0.0,2.0,1.0,0.0,0.5,1.0,0.5,0.5,0.0,0,ilsanker,stefan ilsanker,austria,uec,194665
Stefan Ilsanker,1989-05-18,Germany,2013/2014,Salzburg,UEL,8,730,0,0,1,0,0.0,0.0,0.8,74.7,4.0,0,7.44,3.4,2.6,1.3,0.0,2.3,1.6,0.6,0.7,0.2,1.0,0.4,0.9,1,ilsanker,stefan ilsanker,salzburg,uel,194665
Steven Zuber,1991-08-17,Germany,2020/2021,Eintracht Frankfurt,GB,2,277,0,0,1,0,0.0,0.0,0.3,74.8,0.0,0,6.87,3.3,0.5,1.5,0.0,0.3,0.5,0.0,1.8,1.5,1.5,1.0,0.5,2,zuber,steven zuber,eintracht frankfurt,gb,190059
Steven Zuber,1991-08-17,Germany,2020/2021,Switzerland,UNL,2,147,0,0,0,0,0.0,0.0,0.5,73.5,0.3,0,6.1,0.8,0.0,0.3,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.8,2,zuber,steven zuber,switzerland,unl,190059
Steven Zuber,1991-08-17,Germany,2019/2020,Hoffenheim,GB,10,755,2,0,1,0,0.24,0.0,0.7,82.8,0.3,0,6.37,0.8,0.6,0.6,0.0,0.8,0.7,0.1,0.3,0.6,0.4,0.5,0.6,4,zuber,steven zuber,hoffenheim,gb,190059
Steven Zuber,1991-08-17,Germany,2018/2019,Stuttgart,GB,13,1059,5,1,3,0,0.42,0.08,2.5,76.3,0.8,0,6.47,0.5,0.5,1.1,0.0,0.5,0.9,0.2,0.7,0.4,1.2,1.9,1.7,0,zuber,steven zuber,stuttgart,gb,190059
Steven Zuber,1991-08-17,Germany,2018/2019,Hoffenheim,GB,6,574,0,1,1,0,0.0,0.16,1.8,79.1,0.7,0,6.72,1.3,0.6,0.9,0.0,0.4,0.8,0.1,1.1,0.4,0.8,1.4,1.2,3,zuber,steven zuber,hoffenheim,gb,190059
Steven Zuber,1991-08-17,Germany,2018/2019,Hoffenheim,UCL,1,102,1,0,0,0,0.88,0.0,1.7,77.5,0.7,0,6.74,0.7,0.0,0.0,0.0,0.3,0.0,0.0,0.3,0.3,0.3,0.7,1.0,2,zuber,steven zuber,hoffenheim,ucl,190059
Steven Zuber,1991-08-17,Germany,2018/2019,Switzerland,UNL,5,482,1,0,0,0,0.19,0.0,2.0,79.9,0.3,0,6.72,0.7,0.5,0.5,0.0,0.5,1.0,0.0,1.7,0.3,1.3,1.3,1.0,1,zuber,steven zuber,switzerland,unl,190059
Steven Zuber,1991-08-17,Germany,2017/2018,Hoffenheim,GB,17,1441,1,2,2,0,0.06,0.12,0.8,83.4,0.3,0,6.7,2.0,0.9,0.6,0.1,1.1,0.8,0.2,0.7,0.5,1.0,0.7,0.9,3,zuber,steven zuber,hoffenheim,gb,190059
Steven Zuber,1991-08-17,Germany,2017/2018,Hoffenheim,UEL,3,233,0,0,0,0,0.0,0.0,1.0,82.3,0.3,0,6.49,2.3,1.3,2.0,0.5,1.3,1.5,0.0,0.5,0.3,0.8,0.8,0.5,1,zuber,steven zuber,hoffenheim,uel,190059
Steven Zuber,1991-08-17,Germany,2016/2017,Hoffenheim,GB,23,2027,4,4,2,0,0.18,0.18,1.5,81.4,0.3,0,7.2,2.0,2.5,1.0,0.3,0.9,0.7,0.0,0.8,1.1,1.5,1.1,0.8,1,zuber,steven zuber,hoffenheim,gb,190059
Steven Zuber,1991-08-17,Germany,2018,Switzerland,WC,3,253,1,0,0,0,0.36,0.0,1.3,76.7,0.3,0,6.78,1.3,0.7,0.7,0.0,1.0,1.0,0.0,2.0,0.7,0.0,0.3,1.7,0,zuber,steven zuber,switzerland,wc,190059
Steven Zuber,1991-08-17,Germany,2015/2016,Hoffenheim,GB,6,575,2,0,1,0,0.31,0.0,1.4,67.0,0.8,0,6.45,0.8,0.5,0.8,0.0,0.1,0.7,0.2,0.5,1.0,0.7,0.7,1.3,6,zuber,steven zuber,hoffenheim,gb,190059
Steven Zuber,1991-08-17,Germany,2014/2015,Hoffenheim,GB,5,583,0,1,0,0,0.0,0.15,1.1,70.2,0.3,0,6.38,0.8,0.4,0.5,0.0,0.1,0.7,0.0,0.5,1.2,0.9,0.2,0.5,12,zuber,steven zuber,hoffenheim,gb,190059
Steven Zuber,1991-08-17,Germany,2014/2015,CSKA Moscow,RPL,0,36,0,0,0,0,0.0,0.0,1.0,83.3,0.0,0,6.7,1.0,0.0,0.5,0.0,0.0,0.0,0.0,1.5,1.0,0.5,1.5,0.5,2,zuber,steven zuber,cska moscow,rpl,190059
Steven Zuber,1991-08-17,Germany,2013/2014,CSKA Moscow,UCL,4,322,0,0,0,0,0.0,0.0,1.0,81.0,0.3,0,6.52,1.7,0.5,0.5,0.0,0.7,0.8,0.0,0.0,1.5,1.2,1.2,1.3,2,zuber,steven zuber,cska moscow,ucl,190059
Steven Zuber,1991-08-17,Germany,2013/2014,CSKA Moscow,RPL,16,1423,1,1,1,0,0.06,0.06,1.1,80.5,0.3,0,6.44,0.8,0.5,0.6,0.0,0.3,0.4,0.1,0.5,0.6,1.3,0.7,0.6,11,zuber,steven zuber,cska moscow,rpl,190059
